"Fecha","AGUA","CARBON","GAS","LIQUIDOS","PPP Bolsa Mes","Precio Min. Bolsa diario","Precio Max. Bolsa diario","PPP Bolsa diario"
"2015-02-09 00:00:00",127.84333912498039,122.41226708074535,207.5691750761516,988.8113295354949,168.21424282142857,129.388336,189.388336,153.058682
"2015-02-10 00:00:00",128.57830400630473,122.88825448613377,210.01838057149968,988.8113295354949,168.21424282142857,141.61566,193.63566,169.108133
"2015-02-11 00:00:00",115.89622480472862,122.88825448613377,231.1726359168416,961.3453878923764,168.21424282142857,129.284581,194.284581,168.722182
"2015-02-12 00:00:00",116.88296940737534,122.88825448613377,220.46049864274025,988.8113295354949,168.21424282142857,134.007215,194.007215,167.994529
"2015-02-13 00:00:00",117.61102683157682,122.49582245430811,232.26649093228608,961.3453878923764,168.21424282142857,138.416812,211.416812,159.45036
"2015-02-14 00:00:00",113.80703725002105,122.41226708074532,228.80698851839807,919.8601875934228,168.21424282142857,129.276695,178.776695,139.658114
"2015-02-15 00:00:00",105.39483714662539,122.41226708074535,228.83505615074503,913.7868939526729,168.21424282142857,120.871714,133.871714,127.918784
"2015-02-16 00:00:00",93.60014557380308,122.41226708074535,231.89418945652912,913.7868939526729,168.21424282142857,119.883776,182.884776,133.166633
"2015-02-17 00:00:00",98.3354845624652,122.41226708074535,220.46227709997962,913.7868939526729,168.21424282142857,116.731352,182.731352,137.393438
"2015-02-18 00:00:00",110.65961173920687,122.41226708074535,193.75941610267319,913.7868939526729,168.21424282142857,121.937547,175.937547,156.979528
"2015-02-19 00:00:00",117.15591334308306,120.22255244755245,185.36101514386678,913.7868939526729,168.21424282142857,135.080988,199.080988,169.358617
"2015-02-20 00:00:00",134.3313855527321,117.51276223776223,184.4502233282056,913.7868939526729,168.21424282142857,143.695969,203.795969,166.609845
"2015-02-21 00:00:00",121.24789772198045,122.46153447045855,184.44871396253734,913.819824715162,168.21424282142857,141.609934,193.610934,165.763686
"2015-02-22 00:00:00",138.72159118325393,122.4364906832298,190.834109540636,913.771754601227,168.21424282142857,149.37499,219.37499,176.26643
"2015-02-23 00:00:00",147.80396943794852,113.4108695652174,190.834109540636,913.771754601227,168.21424282142857,173.309984,213.309984,184.10329
"2015-02-24 00:00:00",130.28295572946615,121.71444099378881,197.64884957092374,913.771754601227,168.21424282142857,146.240568,239.241568,186.00568
"2015-02-25 00:00:00",141.23618961230693,122.78819875776396,185.70417354549977,913.771754601227,168.21424282142857,172.755638,234.756638,202.78813
